rmse_improvement
5.338410878767660961e+00
5.220051458008981626e+00
-2.163631474543038280e+01
-3.090402604483122673e+01
-2.947593814240028109e+01
-4.021702853635758856e+01
-5.491453210346008973e+01
-1.018539479314765117e+01
-1.196242717728821958e+01
-3.736677902349453007e+01
-4.389088691148793941e+01
2.233678475048810697e+01
-5.638925694982040682e+01
-3.656678455074995782e+00
-1.624498145408287542e+01
-1.317552216022161815e+01
-9.471753280833269173e+00
2.119907363758727570e+01
5.209497740314986913e+00
5.248780504659379176e+00
-1.567065580790017520e+01
-6.457110246971552669e+00
-9.872602519530460086e-02
-1.186660280253988731e+01
-3.446400696303695099e+01
-3.915693375768751139e+01
-5.141589442138044319e+01
-1.336075225271457612e+01
-1.489565500289612032e+01
-2.252174646163766170e+01
-1.240661896675248954e+01
1.249503841251083713e+00
-7.212160663579510356e+00
2.073621489875239376e+01
6.210428939361918310e+00
-3.094999600744193913e+01
-9.092163906977333454e+00
1.024293298783248929e+00
2.743095808473839270e+00
2.727863979875058931e+01
-5.495174814711617728e+00
-2.637368989132994557e+00
6.105325421656573326e-01
-1.484514194286953170e+01
-2.536739794284065397e+01
-1.042990699835925739e+01
-4.079113533809422165e+01
-1.235652603709104369e+01
7.058092106296953716e+00
-2.851885546778765956e+01
-4.217721285263181130e+01
-4.478069937201061634e+01
-1.983769706964966417e+01
4.667057706652514071e+00
1.059835722536226399e+01
-1.404609608518157415e+01
1.697558573898334089e+00
-3.900018603717450105e+01
-3.385220022923678584e+01
-4.953703670260230751e+01
-1.025139788149289188e+00
-1.038960319761378059e+01
-1.110326817178429337e+01
-2.081769678622345054e+01
-1.207907591014338777e+01
-5.666851411029597330e+00
6.484902657521416813e+00
-1.346962350389807739e+01
-1.303631851133883401e+01
-1.298878971534205107e+01
-1.211136056050435172e+00
1.007290568915328777e+01
1.513342115689769685e+01
1.188968767153028239e+00
-2.368935562678643691e+01
-3.651125177781935349e+01
-2.193562111163984696e+01
-2.644886755480959550e+01
-1.523543454544423525e+01
-2.223628647640907730e+00
-1.737405851572333404e+01
4.847387527861627632e+00
-7.622140163364292675e+00
-1.188350165682672355e+01
-1.730239950919525427e+01
-4.803476891785953740e+01
-1.374807748924988005e+01
-3.137389876865017868e+01
2.163817530921875232e+00
-6.614429681999837385e+00
-2.494421235133830805e+01
-4.544233447422706718e+01
-3.375630092189103948e+01
-3.815425441330668832e+01
1.006709856732331332e+01
9.375102439428985690e+00
4.895677857547099165e+00
-2.191668846830182815e+01
-1.350475628100326730e+00
-5.843144946480776980e+00
2.109596609090803554e+01
-1.685299759656081164e+01
-3.162483269742776315e+01
-2.065848363914011543e+01
-1.706363745477301563e+01
-1.715329717174785173e+01
-2.990034285745792886e+01
-2.807180535292383183e+01
-5.679119847726045123e+01
-2.408754326004645918e+01
-5.259992881688356192e+01
-7.234911613461150637e+00
-4.861672253319272841e+01
-2.534234420167109647e+01
-2.704895121454217133e+01
-3.286239478125565938e+00
1.766713935586099637e+01
2.203824027804779462e+01
-1.404450223343991411e+01
1.891532339026218779e+01
5.536111801489880690e+00
6.439033881624595779e+00
-2.682008343699973807e+01
2.394896790933560737e+01
-3.236400408726848354e+01
-1.033296479208934215e+01
3.539777135622244941e+00
-3.428714554956533789e+01
-2.782543490748238924e+01
1.227048194679716175e+01
-2.030989443976653774e+01
2.502656025304906962e+01
5.867499364089809433e+00
-8.313849810041347155e-01
-2.486607344546979448e+01
-3.877738618121699687e+01
-1.154330849355937971e+01
-3.730230712441226615e+01
-2.649972129517115604e+01
1.402025896584208908e+01
-5.680838495089119533e+00
-3.504877671290955732e-01
-6.842297140199812588e+01
-2.875430923189733790e+01
-4.880137965601804240e+01
4.557039047552137845e+00
3.390892538875704076e+00
-2.745430178410305189e+01
-3.846279414721394119e+01
2.731330883403484222e+01
5.133421799452577261e+00
1.208682132249725782e+01
-3.480862337636671100e+01
-3.767656214366837730e+01
-5.375876287609725068e+01
-5.276854667162606916e+01
-1.797387186785340418e+01
-9.196861761662376011e+00
1.438730838730745631e+01
-3.591414081864499508e+01
-5.344859259424092102e+01
-1.946067484545079651e+01
-2.820438459284710575e+01
-1.620105819367213940e+01
-2.020744295287926207e+01
-2.087694390278443279e+00
-2.029320509802090555e+00
-3.568723986783336954e+01
-4.399144472604572798e+01
-1.955980842639544903e+01
2.203118395395193829e+00
-2.941701897028730173e+01
-6.280011941423481403e+01
-2.536596005781603935e+01
9.985759127086907938e+00
-3.569457781675396291e+00
-6.179027826970411752e+01
-1.941785246210770310e+01
-2.460363405723663277e+01
-4.900024887102162552e+01
-2.396942220009049151e+01
-1.825139399638197801e+01
-3.073839461683354557e+01
-5.864026260937316692e+01
-1.610089360227843258e+01
-1.180709513984709247e+01
-2.162373574455443759e+01
-1.381283733811591219e+01
-2.079831639161585599e+01
4.569361878104245989e+00
-2.654838670770914177e+01
-1.433084157175687778e+01
-1.840113257787550083e-01
7.360332501898938062e+00
-9.331567796179740526e+00
-1.441765829353073514e+00
2.115209748862710626e+01
-1.715775878152049927e+01
-2.187112754616720167e+00
-2.120086627307350113e+01
-1.138792295777912500e+01
9.536863868315492709e+00
3.125437404340243575e+01
-4.814385289962189063e+00
-3.221594919032952475e+01
1.407290676946433905e+01
-1.754039697002443177e+01
-2.603269209968840414e+01
-2.278822475385692314e+01
-1.089852923561502962e+01
-1.771441265489900729e+01
-9.807852254801872505e+00
1.760299997912022718e+01
-2.717398432899670979e+00
4.561371352661154788e+00
-3.300832383906794121e+00
-9.702637058258801517e+00
-1.494520849780712979e+01
-2.267512098170914214e+01
-7.622060433631929754e-01
-7.170472677523832772e+00
5.315662888532102670e+00
-7.067822517380079717e+00
-7.859398067370790386e+00
2.140614105102656595e+00
-3.844028037662366160e+01
-1.475045116392891487e+01
-4.291018246438227379e+01
1.515413515486511642e+01
-3.990042690013993365e+01
-1.026692087602100401e+01
-5.491374667478808647e+01
-3.407840504060678199e+01
-2.311796402329187572e+01
-2.520775548260053256e+01
-2.123861625084231264e+01
-6.236386992061881074e+00
-1.466055841397326276e+01
3.182246003489481723e+01
-1.935279099571192774e+01
-3.278095127756611760e+01
-1.955034466923677883e+01
-6.743267189706244835e+00
-6.070823319085349112e+01
1.172017998989872467e+00
-1.240720746639522076e+01
-1.391610328116232154e+01
-9.476967443789106937e+00
1.690210714119075419e+01
-2.845610461943357450e+01
1.528765682785834201e+01
-2.186090062124907263e+01
-1.995828051973947481e+01
-3.150200706225436420e+01
-7.267585621268980844e+01
-9.209197962932677228e+00
-5.886804384456215189e+01
1.589880220798471555e+01
-2.278086408717962286e+01
-3.795491345788400395e+01
-3.259033379009090936e+01
5.492338266053707230e+00
-2.744779722880500117e+01
1.158404360993642968e+01
-1.051696018606460825e+01
-2.186724285334008755e+00
-1.691205346534806608e+01
1.235973232296342417e+01
-3.544606252535265867e+01
-3.608947312964221510e+01
-3.138308792405274517e+01
-5.196957295925903964e+01
-1.907011082090144782e+01
-4.291241693187780015e+01
-1.673951237181327656e+01
-2.791813161745804450e+01
3.606587978697064045e+01
-9.577716618315207597e+00
-8.269672389891098874e+00
-3.523325018018795163e+01
-1.437593420502309982e-01
-2.144036452109781976e+01
-5.620739557726426483e+01
4.533830811125596938e+00
2.724069534215331601e+01
3.940304723608818449e+00
8.182417709972867215e+00
-3.375346602335065427e+01
1.021890339932951974e+01
-1.241831906170867228e+01
-8.810302167930046835e+00
1.697430832383668076e+01
-3.847897789517062961e+01
-2.875372376922473450e+01
-1.508782286630321323e-01
-4.203157804231591399e+01
-2.233237691970469996e+01
-7.094356673734182550e+00
-1.129375051662111673e+01
-5.636807852656136220e+01
1.091898105172384703e+01
-6.225721537426639429e+01
-2.084136687685997913e+00
-2.969954803218914208e+01
-4.371046426078109448e+01
3.639420793346926075e+01
8.055180651207166420e+00
-2.122289371811919523e+01
-8.906178198635075205e+00
-1.715237446695832091e+01
3.292838856051719176e+01
-2.765432631462741142e+01
-3.298979094411606638e+00
-2.822841758363213671e+01
9.918240949476768265e+00
8.411671944928997391e+00
-2.953585606746869985e+01
-4.298494963302516680e+01
-2.356841233684875192e+01
-4.802541262048902126e+01
-1.511949201750221050e+01
1.632394554858342417e+01
2.289122287040930814e+01
1.873989911618431847e+01
-4.674355709547285187e+00
-2.202742572717366443e+01
-5.678011710290581959e+01
8.315151555358880842e+00
-2.525859174935789042e+01
-2.195825916588941595e+01
-1.107673385247554165e+01
1.734948272500656685e+01
-2.438575644708808454e+01
-1.618043168631390927e+01
-3.033599340519930365e+01
4.587649534968363696e+00
-9.907380457352161329e+00
2.175933934222541666e+00
2.918175062593377334e+00
-1.586165901016315161e+01
-3.147475888337564243e+01
-1.935248838388275772e+01
-4.579494815595168689e+01
3.783255975849641572e+00
4.309191852720431370e+00
-1.036924641319436091e+01
-1.653319384891986488e+01
-1.160968824934877830e+01
-3.732458701745835583e+01
-2.056318136458273216e+01
-1.295760467360517509e+01
-1.840861276803053670e+01
-6.509619408438473442e+01
2.306962120362243240e+00
-2.315576206612493593e+01
-1.082193222172224978e+01
-3.833503024296305739e+00
-3.076888252161771220e+01
1.522160188112661672e+01
-5.818844925378971311e+01
-3.764465907838655312e+01
-2.580439317761840812e+01
-2.535999400739251541e+01
-5.492708211834539611e+01
-2.866531838164689816e-01
-5.505524519580345100e+01
-3.074183456799178771e+01
-4.924480012530295880e+00
-3.799166640586736321e+01
5.252829551383513262e-01
-2.472156589671598681e+01
-5.979704537660668962e+01
-3.029524309366874490e+01
-4.286370142694724450e+01
-1.269338087919808800e+01
-1.644515327863911125e+01
-2.278227157082858412e+01
-2.862588271631605608e+01
3.313894884290903065e+00
7.516816932350110392e+00
-4.519647329217403353e+01
-8.496075523880080027e+00
-2.434155752326719835e+01
1.117980761862600048e+01
-2.030397459012104378e+01
-4.078835515490084163e+00
-4.198654373731017131e+01
-4.220055733598570669e+00
1.862656493627949317e+01
4.595522013070763023e-02
-7.108752407905427617e+00
9.523066230016752343e-01
3.164255875280730379e-01
2.246927908934796392e+01
-1.716792903444860485e+01
-3.338442147381886116e+01
-9.802041720574749206e+00
-5.659754921751147094e+01
6.155622349509229707e+00
-3.532778333761362433e+01
-3.821374531883876102e+01
7.966114322727889885e+00
-4.459847666209583394e+01
-4.919670298883750093e+01
-3.580814166215986916e+00
1.313935673475950239e+01
-3.797524047139802406e+01
-2.150739056185511799e+01
-2.503663513791795481e+01
-2.000017389540809631e+01
9.671649276072770363e+00
-4.091011969749087029e+01
-6.581581062621808087e+00
-2.281180310846991688e+01
-5.849621849169125198e+00
2.668770798268616318e+01
-2.917767533280570547e+01
1.948210029891328077e+00
1.820362115823030535e+00
-1.227913223842480761e+01
-2.178665460369867901e+01
-1.705193556796984922e+00
-1.320038833271604517e+01
-2.115290364472687656e+01
-4.148452186040148604e+01
-2.641232083179829715e+00
1.055549111324120304e+01
-3.940248567776265531e+01
-5.096751867899570243e+00
-1.283395432137604075e+01
-2.628354393193896499e+01
-6.393962172896522134e+00
-3.565796661987909033e+01
-2.898993055732387347e+01
-3.381406655896455504e+01
-3.302130575687357350e+00
-4.958778890051110011e+01
-5.193142048268529720e+01
-2.906955471110532585e+01
1.838221835365470724e+01
-8.469711370623812741e+01
-6.315056012991919943e+01
2.099276216422083507e+00
-4.203610281460515807e+01
-7.280148520443788129e+00
-3.707865251970264353e+01
-2.659399203097080999e+00
-1.085926616769697262e+01
-1.029455737736583387e+01
-3.226841954862862849e+01
2.865547789985205895e+01
-6.048948393890188413e+01
-5.215982803797629686e+00
-1.990805402259934453e+01
6.422230568933457562e+00
1.761888710340562625e+01
-9.800528138756590124e+00
1.657605112314757889e+01
-3.356262464785135080e+01
-9.636415728070289788e+00
-1.101018727221955373e+01
-4.052330247011730080e+01
-1.429183853354081180e+01
-6.857807612037333911e+00
-2.368096125701043775e+00
4.125794273409155721e+00
-5.853504547151175075e+00
2.584681248174902635e+01
6.346716707287782810e+00
4.840303548203166883e+00
-7.232569831084617817e+00
-1.130475134452731822e+01
-1.084989901806946477e+01
-3.402063319635058747e+01
-1.432035543342001915e+01
-3.921689866244199152e+01
3.217165840730217496e+01
-4.782801338834147487e+01
-2.034322049644700314e+01
-1.852138596086405187e+00
-1.301826449909344774e+01
1.768255107323130915e+01
-8.955482061436697450e+00
-1.596859463126540390e+01
-6.938811398103337069e+01
-5.869513550690584225e+00
-9.601083615160149520e+00
-2.177674450804175876e+00
-4.483896934472738849e+00
-6.838505531468200616e+00
-1.144238820362573961e+01
-1.379684050840762666e+01
-1.309315521389493142e+01
-5.485950575590962330e+01
-6.781822751484128275e+00
1.090639777525032628e+01
-2.935407300379907269e+01
1.047468984289542959e+01
-5.993865053912145413e+00
-3.567294947002073968e+01
-1.231150429159012560e+01
4.744216859254322571e+00
-2.956042369048302021e+01
-3.155425883660922182e+01
-1.184246809595080663e+01
-2.901049741269957849e+00
-2.005325628023160789e+01
1.223399509472358204e-01
-3.713593712975392691e+01
-5.084374653349664186e+01
-1.734712025859820983e+01
-1.841435522561951643e+01
-4.600764106094095496e+01
-2.146837815472409261e+01
-3.768635415194958682e+01
-6.560076005559449186e+01
-1.941561793573228556e+01
-9.544190006000860649e+00
4.050810418378262057e+00
-5.822611510300302484e+01
-3.100598935482796037e+01
-5.019623117370238674e+01
-9.517389533422715431e-01
7.440078630846556962e+00
-7.703281984023135465e+00
5.429708921412697009e+00
-3.853510530070659001e+01
-1.093145492904213256e+01
-2.821880801234465252e+01
8.626604526366577375e+00
-2.003025738830612568e+01
4.698336075089770247e+00
-2.448038059903245767e+01
4.303317446218613895e+00
-1.675407067520066562e+01
-1.520689105844925848e+01
-2.540385565858449013e+01
-4.795219014004629798e+00
-4.284851332232960885e+01
-4.118851614698087360e+01
-5.369823271421074651e+01
-9.819530581410901959e+00
-9.832665862699656145e+00
-5.829013127105548620e+01
-4.887441165084038630e+01
-2.192964602210872727e+01
-1.495006165958415068e+00
1.615898578177808531e+01
-1.251615139499392626e+01
-4.476829515952493921e+01
-2.137724834583647748e+01
-2.893664363529882166e+01
-7.020014935609850681e+00
3.142676733011160195e+01
-2.450401162008839151e+01
-1.592286194007701283e+01
-4.489597873196004230e+01
-3.297073214155389564e+01
-5.311863220316979550e+00
-4.201576283993753691e+01
-2.624571876550871252e+01
-2.954189147809819360e+01
-1.813103659070850426e+01
-2.704549483703755186e+01
2.950950743929581677e+00
-3.191819944102098816e+01
-3.732935177486314160e+01
-5.082231870983360977e+01
-3.915151682651944043e+01
-1.939409550142528360e+00
2.754181190033079929e+00
-3.682423168690490911e+00
2.130296663904002230e+01
-1.523490624126370108e+01
-1.903578391578685114e+01
1.678177858834544622e+01
-3.978198756331192953e+01
-2.955770505866155418e+00
-1.642914535395652820e+01
-1.671509084450019600e+01
-2.911570748484106730e+01
1.868110442196189069e+01
-3.472364902457439939e+01
-1.663055498758663475e+01
-4.235521597415100814e+00
-3.043253462384524255e+01
-4.014287607586297213e+01
-8.078051727188551467e+00
-7.197552763103797702e+01
-1.931017217591997337e+01
8.693421918621652367e+00
-2.212232813065241999e+00
-8.559115488250142789e+00
-3.449672122739352176e+01
-5.006923681191835840e+00
-2.632396514550018196e+01
-2.517034970480747802e+01
-5.180216333389577699e+01
2.470884115855656660e+01
-4.300967698063371358e+01
-7.237833141531979209e+00
-3.305292604741291029e+01
-3.983413842687636475e+01
-1.690774675526250803e+01
-5.418056780358332958e+01
-2.710952056571392177e+01
-6.366977267750084479e+01
1.320057327999870722e+01
4.856009577116935816e+00
-7.199306707903247116e+00
-1.941141403625294970e+01
-3.791139879343461416e+00
-4.280649296846192442e+01
-2.376082337831547875e+01
-1.656568861874114873e+01
-4.984279069756533431e+01
-2.019493978237193232e+01
1.843150221898099517e+00
-2.984765474192860779e+01
1.435086321680824994e+01
-1.266122040552852468e+01
-3.155715613816121845e+01
-1.248554961468184388e+01
4.849624814025303010e+01
1.803645522253418676e-01
-1.166289838399524115e+01
-9.637842064644672746e+00
-2.882033122137130476e+01
-2.404296825642634872e+01
-3.075821439059629370e+01
-1.336475187804069265e-01
-2.524726589874919114e+01
-1.838126772733463099e+01
-2.997111187539718458e+01
-3.344191418882297739e+01
-3.392729167386087852e+01
-1.005087584310132343e+00
-2.789176224395512804e+01
-2.402978573016372366e+01
-4.411672310004524888e+01
-2.681866417170948580e+01
-7.575390363605180255e+00
-1.440236216522689006e+01
2.007680018854225068e+01
4.353728130837650667e+01
3.204493405301263920e+00
-1.143538854940032934e+01
-1.454029367013137630e+01
1.602531014752281635e+01
1.435345399331606586e+01
3.187962918890974606e+00
5.185250142477893576e+01
-5.134636801996921918e+01
1.374957381896621200e+00
3.930620049785886749e-01
1.008628097751099517e+01
-3.985056412841234419e+01
-5.590156134009066591e+01
-2.828560019893666322e+01
3.264831902022638133e+01
-3.967361428215608044e+01
1.318231691381620863e+01
7.138252920414061009e+00
-3.913138136252905497e+01
9.602404268127884279e-01
8.685327556357123058e+00
-4.623830139167773723e+01
-1.986671266884695797e+01
-4.209169345598579071e+01
-2.021948352149681227e+01
-2.167789873104536014e+01
-3.577531863586827399e+01
-1.168516358669899091e+01
-4.716313742818215360e+00
8.489593739649706094e+00
-2.539283477624849183e+00
1.377805356100643053e+01
-2.356984789924075585e+01
-6.568538251130263461e+00
-1.248061958366184854e+01
-2.365154171609390232e+00
-2.523646243667195677e+01
-4.096846111340181551e+01
1.716942093511337930e+01
-1.935871892665016958e+01
-3.444387901986382872e+01
-8.238897126564808104e+00
-7.939546678908612876e+00
-2.692104378184598090e+01
-1.726375658020316450e+00
-1.545888232498884918e+01
-1.316849244411534414e+01
-2.127927145063515013e+01
-2.082122539628591085e+01
-4.184178281161268842e+01
7.370699186583919982e-01
9.850264967165259122e+00
-6.257233723218115529e+01
-1.438270272076923106e+01
-2.144735252922671975e+01
-5.022076331177294151e+01
-1.208268606901825137e+01
-6.428522581020769167e+01
-9.791427505101239603e+00
-2.709978938014276650e+01
1.817467770730416987e+00
-3.608787154281819198e+01
-5.247504636641423303e+00
7.511483928306432745e+00
-5.206033236498851124e+01
2.000066807487741016e+00
-2.704128963287507759e+01
-8.400530774158596614e-01
-2.208886325970388498e+01
-5.438441338611028186e+00
-2.811789119757909816e+01
-3.195486009993092580e+01
-4.933955392150835451e+00
1.804905929679446785e+01
-1.225734206642843560e+01
-6.250480028464747306e+01
2.091208655980523190e+00
-4.843787038898824449e+00
-2.393309228084774531e-01
-4.732451792254124712e+01
-6.555809546957817702e+00
-2.507107479083970247e+01
-2.073145864971678520e+00
-1.404111411175651369e+01
-2.029166823137211395e+01
-8.434382527952269015e+01
-3.238103025246039124e+01
-5.767720527703775701e+01
-3.404761496685549105e+01
-5.166957787284445658e+00
-3.294240361796150296e+01
-1.798671075847423140e+01
-7.629198265445182869e+00
6.459286101866950958e+00
-9.145867135060399278e+00
-3.041405337646378371e+01
-6.565946709857729502e+01
-4.117997771575923593e+01
-3.207387916188352506e+01
-3.522853580916668648e+01
-3.529472328308048645e+01
8.284876384693120599e-01
-2.900262185674316129e+01
1.384947241287505904e+00
-1.928613802756169093e+01
3.068388806326083795e+00
-2.397324093809714896e+00
1.011327013129471197e+01
2.701436974045731176e+01
-7.262789524860636448e+00
-5.343251285083397306e+01
4.755239517416612216e+00
-1.419987552858421509e+01
-2.578989889819442283e+01
-2.243691564855510023e+00
-2.458501004793208722e+01
-3.228405758241171952e+01
-2.766015085768646031e+01
1.274400395904112315e+01
-7.273651352917687518e+01
-3.704652439779638939e+01
-2.245582015111364171e+01
-4.564145336775618489e+01
-4.224199989290900703e+01
-6.654410813385968027e+01
-1.776298132353531400e+00
-4.446157509531033725e+01
-5.130534451685443287e+01
-3.419533593386435655e+01
-2.073718722305591200e+01
2.899818344901001410e+01
-4.229086673529133122e+01
-2.926923014143307000e+01
-3.817033888362840344e+01
1.054463025719101665e+01
2.459996824863665665e+01
-6.518983211062248984e+01
-6.835412225980593348e+01
-8.153888834402835073e+00
1.596840728512333385e+01
-1.726196348686721649e+01
6.295147887682048804e-01
6.420333375007203358e-01
1.204834413167276352e+00
-3.580098909837914789e+00
1.195514381993774577e+00
1.746544285958822229e+01
-2.769677223586842274e+01
9.911078912277872632e+00
-4.647848404799853483e+01
-1.954359397443050739e+01
-3.551586666043220930e+01
-4.821649606994139958e+01
-9.951389018406530340e+00
-2.977144216085093831e+01
1.234014535101766796e+01
-4.581615694996037291e+01
1.073542744542118044e+01
2.504257767817279046e+00
1.056206652710491767e+01
-1.985152084794501093e+01
-3.625381745580028792e+00
-2.771722265130543406e+01
-3.429049250669336857e+01
-2.190200050066388826e+01
-1.969441931901457110e+01
-3.579385262802355783e+01
2.084568513822389946e+01
-5.570964010456452797e+01
-2.526530401694429884e+01
2.658173118559290060e+00
-3.538986616337058422e+01
-2.848443941550968361e+01
2.056019051087875482e+01
-4.103624935929167350e+01
-2.137866910511826291e+01
-1.501919814220511284e+01
-2.325448909123309704e+01
-4.502826590264800188e+01
-3.098076158516880696e+01
-2.561052644526046151e+01
-4.574018737889642239e+01
-1.956693570413960970e-01
-3.576977774927075870e+01
-3.937021906366103963e+01
-9.401633255155360303e+00
-4.002090483192404236e+01
-5.303641202319411718e+01
-7.595798219244355209e+01
-2.561824533180100616e+00
-3.579231063042632854e+01
-5.830487210760054495e+01
-7.710080019580857424e+00
1.568248958337392196e+01
-3.545434285450394896e+01
4.929756729336219223e+00
3.047922847593039819e+01
1.413488280818231146e+01
-1.677493616144249700e+01
-1.739859079177108470e-01
-3.022521104820810933e+01
-3.287668815148157364e+01
-7.892667873446185922e+00
-3.203934380814257565e+01
-4.335242305605177648e+01
-4.395782285972254044e+01
-1.724625313109254421e+01
2.070966668727257343e+01
-2.335762863172377024e+01
1.243716382112330621e+01
-2.128862170617088623e+01
-3.094239162088180706e+01
-2.747957470878554886e+01
-3.139121854487001428e+01
-5.886951722991858560e+01
-1.469799784554521693e+01
-1.766174611661432436e+01
-1.920928362109810905e+01
5.666968003255306030e+00
-5.286466885689665673e+01
-1.441406922568515370e+01
1.573702961140099887e-01
-1.480126991383548329e+01
-3.568211747878507367e+00
-4.363791742579991251e+00
-1.855893914965980684e+01
-4.428800326401909615e+01
2.993855861259490325e+01
3.709897967636607063e+00
-4.152734735630801310e+01
4.520453151279355097e+00
-5.535572180920624419e+01
-1.470348596158802934e+01
-4.049158194663078802e+00
7.954756268216442550e+00
-1.930117181264984083e+01
-4.939999858663102827e+01
-5.424365894603559468e+01
-6.215123198034063989e+00
8.855307077367598367e+00
7.707858086137235887e+00
-2.481826011350682393e+01
-2.809849908308962085e+01
-2.518974714411749005e+01
-1.814388474572993459e+01
-2.827745476569836569e+01
-1.310821558472156312e+00
